transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method,year_month,cohort_month,transaction_month
CUST_003176_TXN_0012,CUST_003176,2023-01-27,149.47,Subscription,Completed,Wire Transfer,2023-01,2022-02,2023-01
CUST_003176_TXN_0013,CUST_003176,2023-02-27,148.42,Subscription,Completed,Credit Card,2023-02,2022-02,2023-02
CUST_003176_TXN_0014,CUST_003176,2023-03-27,134.46,Subscription,Completed,PayPal,2023-03,2022-02,2023-03
CUST_003176_TXN_0015,CUST_003176,2023-04-27,146.75,Subscription,Completed,Wire Transfer,2023-04,2022-02,2023-04
CUST_003176_TXN_0016,CUST_003176,2023-05-27,147.35,Subscription,Completed,Wire Transfer,2023-05,2022-02,2023-05
CUST_003176_TXN_0017,CUST_003176,2023-06-27,141.25,Subscription,Completed,Credit Card,2023-06,2022-02,2023-06
CUST_003176_TXN_0018,CUST_003176,2023-07-27,236.16,Subscription,Completed,Credit Card,2023-07,2022-02,2023-07
CUST_003176_TXN_0019,CUST_003176,2023-08-27,136.78,Subscription,Completed,Credit Card,2023-08,2022-02,2023-08
CUST_003176_TXN_0020,CUST_003176,2023-09-27,142.43,Subscription,Completed,Credit Card,2023-09,2022-02,2023-09
CUST_003176_TXN_0021,CUST_003176,2023-10-27,142.43,Subscription,Completed,ACH,2023-10,2022-02,2023-10
CUST_003176_TXN_0022,CUST_003176,2023-11-27,157.9,Subscription,Completed,Wire Transfer,2023-11,2022-02,2023-11
CUST_003176_TXN_0023,CUST_003176,2023-12-27,144.1,Subscription,Completed,Credit Card,2023-12,2022-02,2023-12
CUST_003176_TXN_0024,CUST_003176,2024-01-27,157.61,Subscription,Completed,Credit Card,2024-01,2022-02,2024-01
CUST_003176_TXN_0025,CUST_003176,2024-02-27,155.25,Subscription,Completed,Credit Card,2024-02,2022-02,2024-02
CUST_003176_TXN_0026,CUST_003176,2024-03-27,149.44,Subscription,Completed,Credit Card,2024-03,2022-02,2024-03
CUST_003176_TXN_0027,CUST_003176,2024-04-27,148.04,Subscription,Completed,Credit Card,2024-04,2022-02,2024-04
CUST_003176_TXN_0028,CUST_003176,2024-05-27,135.32,Subscription,Completed,Credit Card,2024-05,2022-02,2024-05
CUST_003176_TXN_0029,CUST_003176,2024-06-27,155.58,Subscription,Completed,Credit Card,2024-06,2022-02,2024-06
CUST_003176_TXN_0030,CUST_003176,2024-07-27,141.43,Subscription,Completed,ACH,2024-07,2022-02,2024-07
CUST_003176_TXN_0031,CUST_003176,2024-08-27,139.14,Subscription,Completed,Wire Transfer,2024-08,2022-02,2024-08
CUST_003176_TXN_0032,CUST_003176,2024-09-27,138.83,Subscription,Completed,Credit Card,2024-09,2022-02,2024-09
CUST_003176_TXN_0033,CUST_003176,2024-10-27,163.59,Subscription,Completed,Wire Transfer,2024-10,2022-02,2024-10
CUST_003176_TXN_0034,CUST_003176,2024-11-27,148.19,Subscription,Completed,Wire Transfer,2024-11,2022-02,2024-11
CUST_003176_TXN_0035,CUST_003176,2024-12-27,155.26,Subscription,Completed,ACH,2024-12,2022-02,2024-12
CUST_003177_TXN_0001,CUST_003177,2023-07-31,163.67,New,Completed,Credit Card,2023-07,2023-07,2023-07
CUST_003177_TXN_0002,CUST_003177,2023-08-31,161.74,Subscription,Completed,Credit Card,2023-08,2023-07,2023-08
CUST_003177_TXN_0003,CUST_003177,2023-09-30,146.13,Subscription,Completed,Credit Card,2023-09,2023-07,2023-09
CUST_003177_TXN_0004,CUST_003177,2023-10-30,192.38,Subscription,Completed,ACH,2023-10,2023-07,2023-10
CUST_003177_TXN_0005,CUST_003177,2023-11-30,149.51,Subscription,Completed,Credit Card,2023-11,2023-07,2023-11
CUST_003177_TXN_0006,CUST_003177,2023-12-30,153.29,Subscription,Completed,Credit Card,2023-12,2023-07,2023-12
CUST_003177_TXN_0007,CUST_003177,2024-01-30,144.04,Subscription,Completed,Credit Card,2024-01,2023-07,2024-01
CUST_003177_TXN_0008,CUST_003177,2024-02-29,146.85,Subscription,Completed,Credit Card,2024-02,2023-07,2024-02
CUST_003177_TXN_0009,CUST_003177,2024-03-29,137.42,Subscription,Completed,Credit Card,2024-03,2023-07,2024-03
CUST_003177_TXN_0010,CUST_003177,2024-04-29,153.91,Subscription,Completed,Credit Card,2024-04,2023-07,2024-04
CUST_003177_TXN_0011,CUST_003177,2024-05-29,139.47,Subscription,Completed,PayPal,2024-05,2023-07,2024-05
CUST_003177_TXN_0012,CUST_003177,2024-06-29,159.07,Subscription,Completed,Credit Card,2024-06,2023-07,2024-06
CUST_003177_TXN_0013,CUST_003177,2024-07-29,135.04,Subscription,Completed,ACH,2024-07,2023-07,2024-07
CUST_003177_TXN_0014,CUST_003177,2024-08-29,148.93,Subscription,Completed,Wire Transfer,2024-08,2023-07,2024-08
CUST_003177_TXN_0015,CUST_003177,2024-09-29,148.64,Subscription,Completed,ACH,2024-09,2023-07,2024-09
CUST_003177_TXN_0016,CUST_003177,2024-10-29,134.7,Subscription,Completed,ACH,2024-10,2023-07,2024-10
CUST_003177_TXN_0017,CUST_003177,2024-11-29,137.94,Subscription,Completed,Credit Card,2024-11,2023-07,2024-11
CUST_003177_TXN_0018,CUST_003177,2024-12-29,135.74,Subscription,Completed,Credit Card,2024-12,2023-07,2024-12
CUST_003178_TXN_0001,CUST_003178,2021-12-15,150.23,New,Completed,ACH,2021-12,2021-12,2021-12
CUST_003178_TXN_0002,CUST_003178,2022-01-15,148.12,Subscription,Completed,ACH,2022-01,2021-12,2022-01
CUST_003178_TXN_0003,CUST_003178,2022-02-15,143.14,Subscription,Completed,Credit Card,2022-02,2021-12,2022-02
CUST_003178_TXN_0004,CUST_003178,2022-03-15,154.15,Subscription,Completed,Credit Card,2022-03,2021-12,2022-03
CUST_003178_TXN_0005,CUST_003178,2022-04-15,157.22,Subscription,Completed,Credit Card,2022-04,2021-12,2022-04
CUST_003178_TXN_0006,CUST_003178,2022-05-15,137.91,Subscription,Completed,Credit Card,2022-05,2021-12,2022-05
CUST_003178_TXN_0007,CUST_003178,2022-06-15,163.58,Subscription,Completed,Wire Transfer,2022-06,2021-12,2022-06
CUST_003178_TXN_0008,CUST_003178,2022-07-15,148.65,Subscription,Completed,Credit Card,2022-07,2021-12,2022-07
CUST_003178_TXN_0009,CUST_003178,2022-08-15,148.04,Subscription,Completed,Credit Card,2022-08,2021-12,2022-08
CUST_003178_TXN_0010,CUST_003178,2022-09-15,153.67,Subscription,Completed,ACH,2022-09,2021-12,2022-09
CUST_003178_TXN_0011,CUST_003178,2022-10-15,152.55,Subscription,Completed,Credit Card,2022-10,2021-12,2022-10
CUST_003178_TXN_0012,CUST_003178,2022-11-15,145.6,Subscription,Completed,Credit Card,2022-11,2021-12,2022-11
CUST_003178_TXN_0013,CUST_003178,2022-12-15,149.26,Subscription,Completed,Credit Card,2022-12,2021-12,2022-12
CUST_003178_TXN_0014,CUST_003178,2023-01-15,148.33,Subscription,Completed,Wire Transfer,2023-01,2021-12,2023-01
CUST_003178_TXN_0015,CUST_003178,2023-02-15,161.73,Subscription,Completed,PayPal,2023-02,2021-12,2023-02
CUST_003178_TXN_0016,CUST_003178,2023-03-15,148.06,Subscription,Completed,Wire Transfer,2023-03,2021-12,2023-03
CUST_003178_TXN_0017,CUST_003178,2023-04-15,159.04,Subscription,Completed,Credit Card,2023-04,2021-12,2023-04
CUST_003178_TXN_0018,CUST_003178,2023-05-15,162.74,Subscription,Completed,Credit Card,2023-05,2021-12,2023-05
CUST_003178_TXN_0019,CUST_003178,2023-06-15,154.82,Subscription,Completed,Credit Card,2023-06,2021-12,2023-06
CUST_003178_TXN_0020,CUST_003178,2023-07-15,163.33,Subscription,Completed,Credit Card,2023-07,2021-12,2023-07
CUST_003178_TXN_0021,CUST_003178,2023-08-15,156.35,Subscription,Completed,Credit Card,2023-08,2021-12,2023-08
CUST_003178_TXN_0022,CUST_003178,2023-09-15,158.63,Subscription,Completed,Credit Card,2023-09,2021-12,2023-09
CUST_003178_TXN_0023,CUST_003178,2023-10-15,139.73,Subscription,Completed,Credit Card,2023-10,2021-12,2023-10
CUST_003178_TXN_0024,CUST_003178,2023-11-15,135.35,Subscription,Completed,PayPal,2023-11,2021-12,2023-11
CUST_003178_TXN_0025,CUST_003178,2023-12-15,150.94,Subscription,Completed,PayPal,2023-12,2021-12,2023-12
CUST_003178_TXN_0026,CUST_003178,2024-01-15,144.34,Subscription,Completed,Credit Card,2024-01,2021-12,2024-01
CUST_003178_TXN_0027,CUST_003178,2024-02-15,163.57,Subscription,Completed,Wire Transfer,2024-02,2021-12,2024-02
CUST_003178_TXN_0028,CUST_003178,2024-03-15,160.74,Subscription,Completed,Credit Card,2024-03,2021-12,2024-03
CUST_003178_TXN_0029,CUST_003178,2024-04-15,152.53,Subscription,Completed,Wire Transfer,2024-04,2021-12,2024-04
CUST_003178_TXN_0030,CUST_003178,2024-05-15,160.54,Subscription,Completed,ACH,2024-05,2021-12,2024-05
CUST_003178_TXN_0031,CUST_003178,2024-06-15,158.94,Subscription,Completed,Credit Card,2024-06,2021-12,2024-06
CUST_003178_TXN_0032,CUST_003178,2024-07-15,162.85,Subscription,Completed,Credit Card,2024-07,2021-12,2024-07
CUST_003178_TXN_0033,CUST_003178,2024-08-15,150.86,Subscription,Completed,Credit Card,2024-08,2021-12,2024-08
CUST_003178_TXN_0034,CUST_003178,2024-09-15,137.5,Subscription,Completed,Credit Card,2024-09,2021-12,2024-09
CUST_003178_TXN_0035,CUST_003178,2024-10-15,153.6,Subscription,Completed,Credit Card,2024-10,2021-12,2024-10
CUST_003178_TXN_0036,CUST_003178,2024-11-15,144.37,Subscription,Completed,Credit Card,2024-11,2021-12,2024-11
CUST_003178_TXN_0037,CUST_003178,2024-12-15,137.86,Subscription,Completed,Credit Card,2024-12,2021-12,2024-12
CUST_003179_TXN_0001,CUST_003179,2022-01-28,163.75,New,Completed,Credit Card,2022-01,2022-01,2022-01
CUST_003179_TXN_0002,CUST_003179,2022-02-28,148.49,Subscription,Completed,Credit Card,2022-02,2022-01,2022-02
CUST_003179_TXN_0003,CUST_003179,2022-03-28,145.73,Subscription,Completed,Wire Transfer,2022-03,2022-01,2022-03
CUST_003179_TXN_0004,CUST_003179,2022-04-28,158.75,Subscription,Completed,Credit Card,2022-04,2022-01,2022-04
CUST_003179_TXN_0005,CUST_003179,2022-05-28,162.86,Subscription,Completed,Wire Transfer,2022-05,2022-01,2022-05
CUST_003179_TXN_0006,CUST_003179,2022-06-28,156.64,Subscription,Completed,Wire Transfer,2022-06,2022-01,2022-06
CUST_003179_TXN_0007,CUST_003179,2022-07-28,148.42,Subscription,Completed,Credit Card,2022-07,2022-01,2022-07
CUST_003179_TXN_0008,CUST_003179,2022-08-28,150.25,Subscription,Completed,Wire Transfer,2022-08,2022-01,2022-08
CUST_003179_TXN_0009,CUST_003179,2022-09-28,157.64,Subscription,Completed,Credit Card,2022-09,2022-01,2022-09
CUST_003179_TXN_0010,CUST_003179,2022-10-28,162.77,Subscription,Completed,Credit Card,2022-10,2022-01,2022-10
CUST_003179_TXN_0011,CUST_003179,2022-11-28,145.28,Subscription,Completed,Credit Card,2022-11,2022-01,2022-11
CUST_003179_TXN_0012,CUST_003179,2022-12-28,161.6,Subscription,Completed,Credit Card,2022-12,2022-01,2022-12
CUST_003179_TXN_0013,CUST_003179,2023-01-28,160.66,Subscription,Completed,ACH,2023-01,2022-01,2023-01
CUST_003179_TXN_0014,CUST_003179,2023-02-28,157.5,Subscription,Completed,ACH,2023-02,2022-01,2023-02
CUST_003179_TXN_0015,CUST_003179,2023-03-28,139.02,Subscription,Completed,Wire Transfer,2023-03,2022-01,2023-03
CUST_003179_TXN_0016,CUST_003179,2023-04-28,145.98,Subscription,Completed,Credit Card,2023-04,2022-01,2023-04
CUST_003179_TXN_0017,CUST_003179,2023-05-28,137.09,Subscription,Completed,Credit Card,2023-05,2022-01,2023-05
CUST_003179_TXN_0018,CUST_003179,2023-06-28,140.25,Subscription,Completed,Credit Card,2023-06,2022-01,2023-06
CUST_003179_TXN_0019,CUST_003179,2023-07-28,136.49,Subscription,Completed,Credit Card,2023-07,2022-01,2023-07
CUST_003179_TXN_0020,CUST_003179,2023-08-28,160.28,Subscription,Completed,Credit Card,2023-08,2022-01,2023-08
CUST_003179_TXN_0021,CUST_003179,2023-09-28,158.73,Subscription,Completed,Credit Card,2023-09,2022-01,2023-09
CUST_003179_TXN_0022,CUST_003179,2023-10-28,155.28,Subscription,Completed,Credit Card,2023-10,2022-01,2023-10
CUST_003179_TXN_0023,CUST_003179,2023-11-28,135.72,Subscription,Completed,PayPal,2023-11,2022-01,2023-11
CUST_003179_TXN_0024,CUST_003179,2023-12-28,149.03,Subscription,Completed,Credit Card,2023-12,2022-01,2023-12
CUST_003179_TXN_0025,CUST_003179,2024-01-28,149.39,Subscription,Completed,PayPal,2024-01,2022-01,2024-01
CUST_003179_TXN_0026,CUST_003179,2024-02-28,142.88,Subscription,Completed,PayPal,2024-02,2022-01,2024-02
CUST_003179_TXN_0027,CUST_003179,2024-03-28,146.35,Subscription,Completed,ACH,2024-03,2022-01,2024-03
CUST_003179_TXN_0028,CUST_003179,2024-04-28,158.85,Subscription,Completed,Wire Transfer,2024-04,2022-01,2024-04
CUST_003179_TXN_0029,CUST_003179,2024-05-28,137.48,Subscription,Completed,Credit Card,2024-05,2022-01,2024-05
CUST_003179_TXN_0030,CUST_003179,2024-06-28,140.2,Subscription,Completed,ACH,2024-06,2022-01,2024-06
CUST_003179_TXN_0031,CUST_003179,2024-07-28,135.47,Subscription,Completed,ACH,2024-07,2022-01,2024-07
CUST_003179_TXN_0032,CUST_003179,2024-08-28,156.87,Subscription,Completed,Credit Card,2024-08,2022-01,2024-08
CUST_003179_TXN_0033,CUST_003179,2024-09-28,169.73,Subscription,Completed,Credit Card,2024-09,2022-01,2024-09
CUST_003179_TXN_0034,CUST_003179,2024-10-28,134.71,Subscription,Completed,Credit Card,2024-10,2022-01,2024-10
CUST_003179_TXN_0035,CUST_003179,2024-11-28,146.67,Subscription,Completed,Credit Card,2024-11,2022-01,2024-11
CUST_003179_TXN_0036,CUST_003179,2024-12-28,153.41,Subscription,Completed,ACH,2024-12,2022-01,2024-12
CUST_003180_TXN_0001,CUST_003180,2022-03-12,157.04,New,Completed,Credit Card,2022-03,2022-03,2022-03
CUST_003180_TXN_0002,CUST_003180,2022-04-12,148.41,Subscription,Completed,ACH,2022-04,2022-03,2022-04
CUST_003180_TXN_0003,CUST_003180,2022-05-12,141.65,Subscription,Completed,Credit Card,2022-05,2022-03,2022-05
CUST_003180_TXN_0004,CUST_003180,2022-06-12,134.27,Subscription,Completed,Credit Card,2022-06,2022-03,2022-06
CUST_003180_TXN_0005,CUST_003180,2022-07-12,142.67,Subscription,Completed,Credit Card,2022-07,2022-03,2022-07
CUST_003180_TXN_0006,CUST_003180,2022-08-12,146.13,Subscription,Completed,Credit Card,2022-08,2022-03,2022-08
CUST_003180_TXN_0007,CUST_003180,2022-09-12,157.68,Subscription,Completed,Credit Card,2022-09,2022-03,2022-09
CUST_003180_TXN_0008,CUST_003180,2022-10-12,141.24,Subscription,Completed,Credit Card,2022-10,2022-03,2022-10
CUST_003180_TXN_0009,CUST_003180,2022-11-12,143.72,Subscription,Completed,Credit Card,2022-11,2022-03,2022-11
CUST_003180_TXN_0010,CUST_003180,2022-12-12,159.06,Subscription,Completed,Credit Card,2022-12,2022-03,2022-12
CUST_003180_TXN_0011,CUST_003180,2023-01-12,159.58,Subscription,Completed,Wire Transfer,2023-01,2022-03,2023-01
CUST_003180_TXN_0012,CUST_003180,2023-02-12,155.42,Subscription,Completed,Credit Card,2023-02,2022-03,2023-02
CUST_003180_TXN_0013,CUST_003180,2023-03-12,156.18,Subscription,Completed,Credit Card,2023-03,2022-03,2023-03
CUST_003180_TXN_0014,CUST_003180,2023-04-12,150.9,Subscription,Completed,Credit Card,2023-04,2022-03,2023-04
CUST_003180_TXN_0015,CUST_003180,2023-05-12,151.18,Subscription,Completed,Credit Card,2023-05,2022-03,2023-05
CUST_003180_TXN_0016,CUST_003180,2023-06-12,151.05,Subscription,Completed,Credit Card,2023-06,2022-03,2023-06
CUST_003180_TXN_0017,CUST_003180,2023-07-12,146.54,Subscription,Completed,Credit Card,2023-07,2022-03,2023-07
CUST_003180_TXN_0018,CUST_003180,2023-08-12,147.99,Subscription,Completed,Credit Card,2023-08,2022-03,2023-08
CUST_003180_TXN_0019,CUST_003180,2023-09-12,149.93,Subscription,Completed,ACH,2023-09,2022-03,2023-09
CUST_003180_TXN_0020,CUST_003180,2023-10-12,153.85,Subscription,Completed,Wire Transfer,2023-10,2022-03,2023-10
CUST_003180_TXN_0021,CUST_003180,2023-11-12,151.44,Subscription,Completed,ACH,2023-11,2022-03,2023-11
CUST_003180_TXN_0022,CUST_003180,2023-12-12,156.53,Subscription,Completed,Credit Card,2023-12,2022-03,2023-12
CUST_003180_TXN_0023,CUST_003180,2024-01-12,148.38,Subscription,Completed,Credit Card,2024-01,2022-03,2024-01
CUST_003180_TXN_0024,CUST_003180,2024-02-12,159.59,Subscription,Completed,Credit Card,2024-02,2022-03,2024-02
CUST_003180_TXN_0025,CUST_003180,2024-03-12,160.8,Subscription,Completed,Credit Card,2024-03,2022-03,2024-03
CUST_003180_TXN_0026,CUST_003180,2024-04-12,134.68,Subscription,Completed,Wire Transfer,2024-04,2022-03,2024-04
CUST_003180_TXN_0027,CUST_003180,2024-05-12,158.27,Subscription,Completed,PayPal,2024-05,2022-03,2024-05
CUST_003180_TXN_0028,CUST_003180,2024-06-12,162.33,Subscription,Completed,Credit Card,2024-06,2022-03,2024-06
CUST_003180_TXN_0029,CUST_003180,2024-07-12,139.43,Subscription,Completed,Credit Card,2024-07,2022-03,2024-07
CUST_003180_TXN_0030,CUST_003180,2024-08-12,134.89,Subscription,Completed,Credit Card,2024-08,2022-03,2024-08
CUST_003180_TXN_0031,CUST_003180,2024-09-12,159.19,Subscription,Completed,Wire Transfer,2024-09,2022-03,2024-09
CUST_003180_TXN_0032,CUST_003180,2024-10-12,154.0,Subscription,Completed,Wire Transfer,2024-10,2022-03,2024-10
CUST_003180_TXN_0033,CUST_003180,2024-11-12,177.94,Subscription,Completed,Wire Transfer,2024-11,2022-03,2024-11
CUST_003180_TXN_0034,CUST_003180,2024-12-12,140.95,Subscription,Completed,Credit Card,2024-12,2022-03,2024-12
CUST_003181_TXN_0001,CUST_003181,2022-02-14,52.65,New,Completed,ACH,2022-02,2022-02,2022-02
CUST_003181_TXN_0002,CUST_003181,2022-03-14,51.87,Subscription,Completed,Credit Card,2022-03,2022-02,2022-03
CUST_003181_TXN_0003,CUST_003181,2022-04-14,53.01,Subscription,Completed,Wire Transfer,2022-04,2022-02,2022-04
CUST_003181_TXN_0004,CUST_003181,2022-05-14,49.63,Subscription,Completed,Credit Card,2022-05,2022-02,2022-05
CUST_003181_TXN_0005,CUST_003181,2022-06-14,48.17,Subscription,Completed,PayPal,2022-06,2022-02,2022-06
CUST_003181_TXN_0006,CUST_003181,2022-07-14,46.68,Subscription,Completed,Credit Card,2022-07,2022-02,2022-07
CUST_003181_TXN_0007,CUST_003181,2022-08-14,47.6,Subscription,Completed,ACH,2022-08,2022-02,2022-08
CUST_003181_TXN_0008,CUST_003181,2022-09-14,46.03,Subscription,Completed,Credit Card,2022-09,2022-02,2022-09
CUST_003181_TXN_0009,CUST_003181,2022-10-14,44.57,Subscription,Completed,ACH,2022-10,2022-02,2022-10
CUST_003181_TXN_0010,CUST_003181,2022-11-14,50.11,Subscription,Completed,ACH,2022-11,2022-02,2022-11
CUST_003181_TXN_0011,CUST_003181,2022-12-14,48.0,Subscription,Completed,ACH,2022-12,2022-02,2022-12
CUST_003181_TXN_0012,CUST_003181,2023-01-14,51.0,Subscription,Completed,Credit Card,2023-01,2022-02,2023-01
CUST_003181_TXN_0013,CUST_003181,2023-02-14,45.46,Subscription,Completed,Wire Transfer,2023-02,2022-02,2023-02
CUST_003181_TXN_0014,CUST_003181,2023-03-14,47.73,Subscription,Completed,Wire Transfer,2023-03,2022-02,2023-03
CUST_003181_TXN_0015,CUST_003181,2023-04-14,46.59,Subscription,Completed,Credit Card,2023-04,2022-02,2023-04
CUST_003181_TXN_0016,CUST_003181,2023-05-14,46.03,Subscription,Completed,Credit Card,2023-05,2022-02,2023-05
CUST_003181_TXN_0017,CUST_003181,2023-06-14,45.58,Subscription,Completed,Credit Card,2023-06,2022-02,2023-06
CUST_003181_TXN_0018,CUST_003181,2023-07-14,48.94,Subscription,Completed,ACH,2023-07,2022-02,2023-07
CUST_003181_TXN_0019,CUST_003181,2023-08-14,52.02,Subscription,Completed,ACH,2023-08,2022-02,2023-08
CUST_003181_TXN_0020,CUST_003181,2023-09-14,45.63,Subscription,Completed,ACH,2023-09,2022-02,2023-09
CUST_003181_TXN_0021,CUST_003181,2023-10-14,49.64,Subscription,Completed,Credit Card,2023-10,2022-02,2023-10
CUST_003181_TXN_0022,CUST_003181,2023-11-14,50.95,Subscription,Completed,Credit Card,2023-11,2022-02,2023-11
CUST_003181_TXN_0023,CUST_003181,2023-12-14,49.03,Subscription,Completed,PayPal,2023-12,2022-02,2023-12
CUST_003181_TXN_0024,CUST_003181,2024-01-14,48.77,Subscription,Completed,Wire Transfer,2024-01,2022-02,2024-01
CUST_003181_TXN_0025,CUST_003181,2024-02-14,48.22,Subscription,Completed,Credit Card,2024-02,2022-02,2024-02
CUST_003181_TXN_0026,CUST_003181,2024-03-14,44.66,Subscription,Completed,Wire Transfer,2024-03,2022-02,2024-03
CUST_003181_TXN_0027,CUST_003181,2024-04-14,45.43,Subscription,Completed,Credit Card,2024-04,2022-02,2024-04
CUST_003181_TXN_0028,CUST_003181,2024-05-14,46.38,Subscription,Completed,Credit Card,2024-05,2022-02,2024-05
CUST_003181_TXN_0029,CUST_003181,2024-06-14,51.84,Subscription,Completed,ACH,2024-06,2022-02,2024-06
CUST_003181_TXN_0030,CUST_003181,2024-07-14,51.93,Subscription,Completed,Credit Card,2024-07,2022-02,2024-07
CUST_003181_TXN_0031,CUST_003181,2024-08-14,51.71,Subscription,Completed,Wire Transfer,2024-08,2022-02,2024-08
CUST_003181_TXN_0032,CUST_003181,2024-09-14,45.63,Subscription,Completed,Credit Card,2024-09,2022-02,2024-09
CUST_003181_TXN_0033,CUST_003181,2024-10-14,52.91,Subscription,Completed,PayPal,2024-10,2022-02,2024-10
CUST_003181_TXN_0034,CUST_003181,2024-11-14,53.1,Subscription,Completed,ACH,2024-11,2022-02,2024-11
CUST_003181_TXN_0035,CUST_003181,2024-12-14,45.93,Subscription,Completed,Credit Card,2024-12,2022-02,2024-12
CUST_003182_TXN_0001,CUST_003182,2021-12-26,161.37,New,Completed,Credit Card,2021-12,2021-12,2021-12
CUST_003182_TXN_0002,CUST_003182,2022-01-26,190.57,Subscription,Completed,Credit Card,2022-01,2021-12,2022-01
CUST_003182_TXN_0003,CUST_003182,2022-02-26,146.59,Subscription,Completed,Credit Card,2022-02,2021-12,2022-02
CUST_003182_TXN_0004,CUST_003182,2022-03-26,142.11,Subscription,Completed,Credit Card,2022-03,2021-12,2022-03
CUST_003182_TXN_0005,CUST_003182,2022-04-26,159.83,Subscription,Completed,Credit Card,2022-04,2021-12,2022-04
CUST_003182_TXN_0006,CUST_003182,2022-05-26,158.29,Subscription,Completed,Credit Card,2022-05,2021-12,2022-05
CUST_003182_TXN_0007,CUST_003182,2022-06-26,147.31,Subscription,Completed,Credit Card,2022-06,2021-12,2022-06
CUST_003182_TXN_0008,CUST_003182,2022-07-26,150.75,Subscription,Completed,PayPal,2022-07,2021-12,2022-07
CUST_003182_TXN_0009,CUST_003182,2022-08-26,144.28,Subscription,Completed,ACH,2022-08,2021-12,2022-08
CUST_003182_TXN_0010,CUST_003182,2022-09-26,149.84,Subscription,Completed,Credit Card,2022-09,2021-12,2022-09
CUST_003182_TXN_0011,CUST_003182,2022-10-26,147.4,Subscription,Completed,ACH,2022-10,2021-12,2022-10
CUST_003182_TXN_0012,CUST_003182,2022-11-26,148.2,Subscription,Completed,ACH,2022-11,2021-12,2022-11
CUST_003182_TXN_0013,CUST_003182,2022-12-26,157.25,Subscription,Completed,Credit Card,2022-12,2021-12,2022-12
CUST_003182_TXN_0014,CUST_003182,2023-01-26,143.09,Subscription,Completed,Wire Transfer,2023-01,2021-12,2023-01
CUST_003182_TXN_0015,CUST_003182,2023-02-26,137.07,Subscription,Completed,Credit Card,2023-02,2021-12,2023-02
CUST_003182_TXN_0016,CUST_003182,2023-03-26,158.23,Subscription,Completed,ACH,2023-03,2021-12,2023-03
CUST_003182_TXN_0017,CUST_003182,2023-04-26,156.2,Subscription,Completed,Credit Card,2023-04,2021-12,2023-04
CUST_003182_TXN_0018,CUST_003182,2023-05-26,138.9,Subscription,Completed,Credit Card,2023-05,2021-12,2023-05
CUST_003182_TXN_0019,CUST_003182,2023-06-26,140.27,Subscription,Completed,Wire Transfer,2023-06,2021-12,2023-06
CUST_003182_TXN_0020,CUST_003182,2023-07-26,157.87,Subscription,Completed,PayPal,2023-07,2021-12,2023-07
CUST_003182_TXN_0021,CUST_003182,2023-08-26,163.69,Subscription,Completed,ACH,2023-08,2021-12,2023-08
CUST_003182_TXN_0022,CUST_003182,2023-09-26,153.8,Subscription,Completed,ACH,2023-09,2021-12,2023-09
CUST_003182_TXN_0023,CUST_003182,2023-10-26,137.53,Subscription,Completed,Credit Card,2023-10,2021-12,2023-10
CUST_003182_TXN_0024,CUST_003182,2023-11-26,161.15,Subscription,Completed,ACH,2023-11,2021-12,2023-11
CUST_003182_TXN_0025,CUST_003182,2023-12-26,191.39,Subscription,Completed,Credit Card,2023-12,2021-12,2023-12
CUST_003182_TXN_0026,CUST_003182,2024-01-26,150.76,Subscription,Completed,ACH,2024-01,2021-12,2024-01
CUST_003182_TXN_0027,CUST_003182,2024-02-26,153.81,Subscription,Completed,PayPal,2024-02,2021-12,2024-02
CUST_003182_TXN_0028,CUST_003182,2024-03-26,150.82,Subscription,Completed,Credit Card,2024-03,2021-12,2024-03
CUST_003182_TXN_0029,CUST_003182,2024-04-26,190.25,Subscription,Completed,ACH,2024-04,2021-12,2024-04
CUST_003182_TXN_0030,CUST_003182,2024-05-26,145.56,Subscription,Completed,Credit Card,2024-05,2021-12,2024-05
CUST_003182_TXN_0031,CUST_003182,2024-06-26,151.81,Subscription,Completed,ACH,2024-06,2021-12,2024-06
CUST_003182_TXN_0032,CUST_003182,2024-07-26,142.67,Subscription,Completed,Wire Transfer,2024-07,2021-12,2024-07
CUST_003182_TXN_0033,CUST_003182,2024-08-26,144.28,Subscription,Completed,Credit Card,2024-08,2021-12,2024-08
CUST_003182_TXN_0034,CUST_003182,2024-09-26,154.78,Subscription,Completed,Wire Transfer,2024-09,2021-12,2024-09
CUST_003182_TXN_0035,CUST_003182,2024-10-26,142.59,Subscription,Completed,Credit Card,2024-10,2021-12,2024-10
CUST_003182_TXN_0036,CUST_003182,2024-11-26,141.29,Subscription,Completed,Wire Transfer,2024-11,2021-12,2024-11
CUST_003182_TXN_0037,CUST_003182,2024-12-26,140.64,Subscription,Completed,Credit Card,2024-12,2021-12,2024-12
CUST_003183_TXN_0001,CUST_003183,2020-07-18,52.87,New,Completed,Credit Card,2020-07,2020-07,2020-07
CUST_003183_TXN_0002,CUST_003183,2020-08-18,47.45,Subscription,Completed,Credit Card,2020-08,2020-07,2020-08
CUST_003183_TXN_0003,CUST_003183,2020-09-18,52.69,Subscription,Completed,Credit Card,2020-09,2020-07,2020-09
CUST_003183_TXN_0004,CUST_003183,2020-10-18,47.99,Subscription,Completed,Credit Card,2020-10,2020-07,2020-10
